Number, Label, Comment, X, Y, Z, X_Toe, Y_Toe, Z_Toe, Diameter, Length, Subdrilling, Stemming, Burden, Spacing, Angle, Azimuth, WaterLevel, DetonatingTime, GlobalId, DesignCharge, InputedCharge, Row_Number, Detonators, Boosters, PathLetter
507, , , 748810.280, 8930524.020, 210.018, 748810.280, 8930524.020, 200.018, 0.127, 10.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 11104, dca20b9c-4db5-4531-a5f4-ea6f8ab032fc, 0.0, 137.900, 0, DVT 15 m :1 ud, , 
508, , , 748811.880, 8930521.520, 209.901, 748811.880, 8930521.520, 198.901, 0.127, 11.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 11028, 0942ab4f-c925-4d7f-873d-1b28f9c45bae, 0.0, 129.400, 0, DVT 15 m :1 ud, , 
509, , , 748813.490, 8930519.020, 209.998, 748813.490, 8930519.020, 201.098, 0.127, 8.900, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10952, e542f3a1-9507-4a65-ade7-95a0c6862778, 0.0, 105.800, 0, DVT 15 m :1 ud, , 
510, , , 748815.090, 8930516.520, 209.834, 748815.090, 8930516.520, 205.834, 0.127, 4.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10880, 71fb4861-3995-41e8-b247-ce806dd97a56, 0.0, 31.900, 0, DVT 15 m :1 ud, , 
511, , , 748816.690, 8930514.020, 209.949, 748816.690, 8930514.020, 199.149, 0.127, 10.800, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10804, 165a2789-4c83-43a3-9719-a01d4e4b35b8, 0.0, 134.500, 0, DVT 15 m :1 ud, , 
512, , , 748818.300, 8930511.520, 210.183, 748818.300, 8930511.520, 198.983, 0.127, 11.200, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10732, ce201470-122f-4abd-bec2-84895663cc1c, 0.0, 136.900, 0, DVT 15 m :1 ud, , 
513, , , 748819.900, 8930509.020, 210.286, 748819.900, 8930509.020, 200.086, 0.127, 10.200, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10654, 62bbf3cc-d4c8-4211-873a-8eea6d41c8e9, 0.0, 129.100, 0, DVT 15 m :1 ud, , 
514, , , 748821.500, 8930506.520, 210.481, 748821.500, 8930506.520, 199.681, 0.127, 10.800, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10574, da79e4eb-dfc9-4250-9871-eb328011f125, 0.0, 132.700, 0, DVT 15 m :1 ud, , 
515, , , 748823.110, 8930504.020, 210.148, 748823.110, 8930504.020, 199.148, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10522, a6f0ba0f-6f90-4373-8c1c-0ea1361df637, 0.0, 132.100, 0, DVT 15 m :1 ud, , 
516, , , 748824.710, 8930501.520, 210.364, 748824.710, 8930501.520, 199.364, 0.127, 11.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10442, 92522698-17d7-4f55-8544-e07f0d2f8cba, 0.0, 140.500, 0, DVT 15 m :1 ud, , 
517, , , 748826.310, 8930499.020, 210.443, 748826.310, 8930499.020, 199.443, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10370, b3c4f3cb-8840-4035-9099-4320e358ecaf, 0.0, 137.800, 0, DVT 15 m :1 ud, , 
518, , , 748827.910, 8930496.520, 210.524, 748827.910, 8930496.520, 199.024, 0.127, 11.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10306, 9e489d12-97c0-4235-af66-40405259efda, 0.0, 149.000, 0, DVT 15 m :1 ud, , 
519, , , 748829.520, 8930494.020, 210.861, 748829.520, 8930494.020, 199.561, 0.127, 11.300, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10248, 88467e59-fd9d-4a22-adaf-ed1054b76d72, 0.0, 146.200, 0, DVT 15 m :1 ud, , 
520, , , 748831.120, 8930491.520, 210.950, 748831.120, 8930491.520, 199.350, 0.127, 11.600, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10172, 8cafd78e-3655-4eee-be1d-6c21a85fc81e, 0.0, 133.700, 0, DVT 15 m :1 ud, , A
521, , , 748832.720, 8930489.020, 211.014, 748832.720, 8930489.020, 199.514, 0.127, 11.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10124, 85c3190a-2404-42ad-918e-cfc3392192e4, 0.0, 139.800, 0, DVT 15 m :1 ud, , A
522, , , 748831.830, 8930485.770, 211.038, 748831.830, 8930485.770, 199.538, 0.127, 11.500, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 10114, eb239bf8-3e3e-4a90-ad4a-9fd2768324d2, 0.0, 138.500, 0, DVT 15 m :1 ud, , A
523, , , 748830.110, 8930488.300, 211.022, 748830.110, 8930488.300, 199.722, 0.127, 11.300, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10163, 8c58f23c-630c-4fc3-94a5-89f6b0f3c920, 0.0, 135.400, 0, DVT 15 m :1 ud, , A
524, , , 748828.510, 8930490.800, 210.943, 748828.510, 8930490.800, 199.443, 0.127, 11.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10232, e0f8aeca-e8e2-4762-81ed-c33908e8ced8, 0.0, 140.200, 0, DVT 15 m :1 ud, , 
525, , , 748826.910, 8930493.300, 210.914, 748826.910, 8930493.300, 199.414, 0.127, 11.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10290, e5f6bf1d-ba21-4d95-b086-05dbb411a562, 0.0, 147.600, 0, DVT 15 m :1 ud, , 
526, , , 748825.310, 8930495.800, 210.616, 748825.310, 8930495.800, 202.616, 0.127, 8.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10354, 345487a4-72af-4a82-92f7-91bad6603cd8, 0.0, 102.200, 0, DVT 15 m :1 ud, , 
527, , , 748823.700, 8930498.310, 210.765, 748823.700, 8930498.310, 199.765, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10422, 4035b6bb-778c-4486-80e1-eac035d46326, 0.0, 137.000, 0, DVT 15 m :1 ud, , 
528, , , 748822.100, 8930500.810, 210.511, 748822.100, 8930500.810, 199.311, 0.127, 11.200, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10498, 4a135650-d8db-419a-ba69-5f5fbbcc5cda, 0.0, 117.300, 0, DVT 15 m :1 ud, , 
529, , , 748820.500, 8930503.310, 210.394, 748820.500, 8930503.310, 200.394, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10554, bbe61276-23f8-4a84-a6bf-3fad3dc2e2d9, 0.0, 107.700, 0, DVT 15 m :1 ud, , 
530, , , 748818.890, 8930505.810, 210.470, 748818.890, 8930505.810, 200.170, 0.127, 10.300, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10634, 7c9bc5b6-8788-47aa-8116-c46a2ff10f65, 0.0, 132.900, 0, DVT 15 m :1 ud, , 
531, , , 748817.290, 8930508.310, 210.395, 748817.290, 8930508.310, 199.395, 0.127, 11.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10712, 3fc4ad70-0e7a-4784-af95-2f76e6f484a5, 0.0, 137.000, 0, DVT 15 m :1 ud, , 
532, , , 748815.690, 8930510.810, 210.128, 748815.690, 8930510.810, 199.228, 0.127, 10.900, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10784, 3feea69e-e60c-4041-ab5b-7028482db4cf, 0.0, 132.000, 0, DVT 15 m :1 ud, , 
533, , , 748814.080, 8930513.310, 209.908, 748814.080, 8930513.310, 199.908, 0.127, 10.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10860, f97c0be6-418a-417b-9274-882446f11778, 0.0, 118.200, 0, DVT 15 m :1 ud, , 
534, , , 748812.480, 8930515.810, 209.909, 748812.480, 8930515.810, 199.809, 0.127, 10.100, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10936, 1ec56e1c-bf4e-4755-81e1-680ecec8b019, 0.0, 126.300, 0, DVT 15 m :1 ud, , 
535, , , 748810.880, 8930518.310, 209.772, 748810.880, 8930518.310, 199.272, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11008, 8de31d95-bca9-4c34-8f07-2b48d9cf3f4c, 0.0, 133.200, 0, DVT 15 m :1 ud, , 
536, , , 748809.280, 8930520.810, 209.825, 748809.280, 8930520.810, 200.125, 0.127, 9.700, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11084, 4c72c1ef-0791-450f-948f-10f36334548a, 0.0, 116.300, 0, DVT 15 m :1 ud, , 
537, , , 748807.670, 8930523.310, 210.033, 748807.670, 8930523.310, 200.233, 0.127, 9.800, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 11160, 4101b13b-b719-4838-aea3-5e1a9ed09cf4, 0.0, 120.100, 0, DVT 15 m :1 ud, , 
538, , , 748806.070, 8930525.810, 210.085, 748806.070, 8930525.810, 199.285, 0.127, 10.800, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11236, 0422cfad-e54c-4980-82dc-1b7f0c4c1ae9, 0.0, 140.900, 0, DVT 15 m :1 ud, , 
539, , , 748804.470, 8930528.310, 209.960, 748804.470, 8930528.310, 199.560, 0.127, 10.400, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11312, 32fce26b-092a-49d5-9e5c-bfc27c8c8ec8, 0.0, 120.000, 0, DVT 15 m :1 ud, , 
540, , , 748802.860, 8930530.810, 210.036, 748802.860, 8930530.810, 199.436, 0.127, 10.600, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11372, 15bbafe8-a866-4cb0-ab31-0335f72772d2, 0.0, 127.100, 0, DVT 15 m :1 ud, , 
541, , , 748801.260, 8930533.310, 210.012, 748801.260, 8930533.310, 200.012, 0.127, 10.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11448, ee535e2b-7714-49f7-828b-f53c0217ce62, 0.0, 139.300, 0, DVT 15 m :1 ud, , 
542, , , 748799.660, 8930535.810, 210.090, 748799.660, 8930535.810, 201.090, 0.127, 9.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 11522, 637e587e-e4be-4c61-a5b4-7d2817f93286, 0.0, 111.300, 0, DVT 15 m :1 ud, , B
543, , , 748798.060, 8930538.310, 209.861, 748798.060, 8930538.310, 199.861, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11594, ac11ed1a-138b-4661-ad3c-b5c25689e822, 0.0, 125.000, 0, DVT 15 m :1 ud, , B
544, , , 748796.450, 8930540.810, 209.806, 748796.450, 8930540.810, 199.506, 0.127, 10.300, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 6.000, 11646, 59f8c1de-9069-4e50-b121-01e9fe1b2e4f, 0.0, 130.100, 0, DVT 15 m :1 ud, , B
545, , , 748794.850, 8930543.310, 209.620, 748794.850, 8930543.310, 200.620, 0.127, 9.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 6.000, 11734, 2b30f8ea-6a2e-4443-928c-a418f945ba09, 0.0, 113.700, 0, DVT 15 m :1 ud, , B
546, , , 748793.210, 8930545.790, 209.788, 748793.210, 8930545.790, 199.588, 0.127, 10.200, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 6.000, 11788, c85ea749-13e4-49cd-b9f5-061f2b0f4ed5, 0.0, 122.000, 0, DVT 15 m :1 ud, , B
547, , , 748791.350, 8930548.050, 210.093, 748791.350, 8930548.050, 200.093, 0.127, 10.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 6.000, 11870, 1955c852-0d04-4b10-8051-ad74446ee13d, 0.0, 117.800, 0, DVT 15 m :1 ud, , B
548, , , 748789.100, 8930549.990, 210.084, 748789.100, 8930549.990, 199.584, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11939, 8558f705-017f-4621-b0e4-4cf5ce78d58c, 0.0, 109.200, 0, DVT 15 m :1 ud, , B
549, , , 748786.840, 8930551.930, 210.095, 748786.840, 8930551.930, 199.095, 0.127, 11.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12005, abd22bd9-9519-46ce-a9b3-f34e81376496, 0.0, 116.900, 0, DVT 15 m :1 ud, , B
550, , , 748784.590, 8930553.870, 210.171, 748784.590, 8930553.870, 199.371, 0.127, 10.800, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 3.000, 12061, 98a75ec6-800f-4a20-baa6-bfd6ce6a8517, 0.0, 124.500, 0, DVT 15 m :1 ud, , B
551, , , 748782.340, 8930555.810, 210.302, 748782.340, 8930555.810, 199.302, 0.127, 11.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 3.000, 12149, 445f4865-d108-4557-95a6-8571f9e34bc3, 0.0, 132.900, 0, DVT 15 m :1 ud, , B
552, , , 748780.090, 8930557.740, 210.317, 748780.090, 8930557.740, 199.817, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 6.000, 12219, 669cf2a1-5462-4870-9bf5-dab8fee2c8f4, 0.0, 137.900, 0, DVT 15 m :1 ud, , B
553, , , 748777.840, 8930559.680, 210.108, 748777.840, 8930559.680, 199.308, 0.127, 10.800, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 6.000, 12269, 1b399f8a-2a62-4eed-bbc7-b270bc72aa84, 0.0, 143.100, 0, DVT 15 m :1 ud, , B
554, , , 748775.590, 8930561.620, 210.255, 748775.590, 8930561.620, 199.655, 0.127, 10.600, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12341, 69d611be-5c90-4a0d-a310-ff21bd9f8383, 0.0, 148.800, 0, DVT 15 m :1 ud, , B
555, , , 748773.340, 8930563.560, 210.133, 748773.340, 8930563.560, 199.933, 0.127, 10.200, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 12393, b54db6d4-4f35-428a-8919-5a5a6ecae2bb, 0.0, 152.600, 0, DVT 15 m :1 ud, , B
556, , , 748771.090, 8930565.500, 210.078, 748771.090, 8930565.500, 199.678, 0.127, 10.400, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12458, 7482d103-577b-4e3c-a333-758307431fdd, 0.0, 128.000, 0, DVT 15 m :1 ud, , B
557, , , 748768.790, 8930567.380, 209.967, 748768.790, 8930567.380, 199.767, 0.127, 10.200, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12526, 4a7a989b-3efa-4b92-8955-80512e6ab580, 0.0, 122.500, 0, DVT 15 m :1 ud, , B
558, , , 748766.470, 8930569.220, 209.987, 748766.470, 8930569.220, 199.887, 0.127, 10.100, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12592, fb938ac1-7f68-496d-994f-120fbfb1787f, 0.0, 132.900, 0, DVT 15 m :1 ud, , B
559, , , 748764.140, 8930571.070, 209.904, 748764.140, 8930571.070, 198.904, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12656, 133e17d3-aa9b-459b-867a-3a17d382668e, 0.0, 139.300, 0, DVT 15 m :1 ud, , B
560, , , 748761.820, 8930572.920, 209.792, 748761.820, 8930572.920, 200.792, 0.127, 9.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12723, 88790909-d957-4cbd-a53f-793c30de02f0, 0.0, 102.800, 0, DVT 15 m :1 ud, , B
561, , , 748759.430, 8930574.660, 209.858, 748759.430, 8930574.660, 199.758, 0.127, 10.100, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12773, 7bb402ce-a332-4e65-85c7-c3ef6e9aa51e, 0.0, 133.300, 0, DVT 15 m :1 ud, , B
562, , , 748756.620, 8930575.610, 210.020, 748756.620, 8930575.610, 199.720, 0.127, 10.300, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 12843, 7acdc40d-fb7b-4c6e-9d5d-d45669ef35ed, 0.0, 132.000, 0, DVT 15 m :1 ud, , B
563, , , 748753.810, 8930576.560, 210.170, 748753.810, 8930576.560, 199.570, 0.127, 10.600, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12892, c216dc23-fa1f-466e-aba1-d9fd3019bf4e, 0.0, 118.700, 0, DVT 15 m :1 ud, , B
564, , , 748750.990, 8930577.510, 210.364, 748750.990, 8930577.510, 199.764, 0.127, 10.600, 0.600, 2.800, 0.000, 0.000, 0.0, 0.0, 0.000, 12956, f222dae8-ffce-4202-b57e-a0bd2cbfb7a1, 0.0, 144.600, 0, DVT 15 m :1 ud, , B
565, , , 748750.170, 8930575.070, 209.983, 748750.170, 8930575.070, 199.783, 0.127, 10.200, 0.600, 2.700, 0.000, 0.000, 0.0, 0.0, 0.000, 12942, 2d85df2a-c8d7-4b7c-8f98-3cc58e580fa3, 0.0, 119.600, 0, DVT 15 m :1 ud, , B
566, , , 748752.980, 8930574.120, 210.067, 748752.980, 8930574.120, 199.867, 0.127, 10.200, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12875, 7990334c-d272-42b1-9a66-ccf96b35ad7d, 0.0, 129.900, 0, DVT 15 m :1 ud, , B
567, , , 748755.800, 8930573.170, 210.015, 748755.800, 8930573.170, 199.715, 0.127, 10.300, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12822, 8d69048b-f996-4249-a333-a1f71e5d2121, 0.0, 149.700, 0, DVT 15 m :1 ud, , B
568, , , 748758.590, 8930572.180, 210.185, 748758.590, 8930572.180, 199.585, 0.127, 10.600, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12752, b666de58-76f9-4766-9426-0ec33b7c20f1, 0.0, 152.700, 0, DVT 15 m :1 ud, , B
569, , , 748760.920, 8930570.340, 209.993, 748760.920, 8930570.340, 199.193, 0.127, 10.800, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12703, f8637280-af8c-454a-bf38-a95f2040c488, 0.0, 140.200, 0, DVT 15 m :1 ud, , B
570, , , 748763.240, 8930568.490, 209.902, 748763.240, 8930568.490, 199.402, 0.127, 10.500, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12640, 67de1bec-1230-46af-a7ee-36a850d47d98, 0.0, 128.800, 0, DVT 15 m :1 ud, , B
571, , , 748765.570, 8930566.640, 210.013, 748765.570, 8930566.640, 199.413, 0.127, 10.600, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 12572, fa5df15b-14d4-4803-b3bd-d0b8354ba077, 0.0, 134.500, 0, DVT 15 m :1 ud, , B
572, , , 748767.900, 8930564.800, 210.015, 748767.900, 8930564.800, 199.615, 0.127, 10.400, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12504, d246a763-3558-49d3-8426-8f0c346ae08d, 0.0, 134.700, 0, DVT 15 m :1 ud, , B
573, , , 748770.170, 8930562.890, 210.158, 748770.170, 8930562.890, 199.858, 0.127, 10.300, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12438, 569e3107-29ff-49ff-a442-058b5a0e9608, 0.0, 118.700, 0, DVT 15 m :1 ud, , B
574, , , 748772.420, 8930560.950, 210.154, 748772.420, 8930560.950, 199.854, 0.127, 10.300, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12369, 3b601961-c593-49aa-8095-642c87777f63, 0.0, 135.100, 0, DVT 15 m :1 ud, , B
575, , , 748774.670, 8930559.020, 210.160, 748774.670, 8930559.020, 200.160, 0.127, 10.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12321, 07660a7e-6899-4598-8804-3a823a69b3e5, 0.0, 141.100, 0, DVT 15 m :1 ud, , B
576, , , 748776.930, 8930557.080, 210.152, 748776.930, 8930557.080, 199.752, 0.127, 10.400, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12248, cae203ee-5330-4e8d-b1a4-5d219d6a4204, 0.0, 129.300, 0, DVT 15 m :1 ud, , B
577, , , 748779.180, 8930555.140, 210.171, 748779.180, 8930555.140, 200.171, 0.127, 10.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12203, 989fbea6-4d09-417f-922b-61d6849a287d, 0.0, 123.700, 0, DVT 15 m :1 ud, , B
578, , , 748781.430, 8930553.200, 210.306, 748781.430, 8930553.200, 199.306, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12133, 25e30961-236a-4e11-8948-758a9553a40d, 0.0, 112.000, 0, DVT 15 m :1 ud, , B
579, , , 748783.680, 8930551.270, 210.235, 748783.680, 8930551.270, 199.735, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12041, 9ed9a6ce-00ab-4055-9682-8e3327e92c71, 0.0, 115.700, 0, DVT 15 m :1 ud, , B
580, , , 748785.930, 8930549.330, 210.245, 748785.930, 8930549.330, 199.745, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11989, df6f890d-08a6-456f-b6c6-9ce4aa88dddd, 0.0, 134.000, 0, DVT 15 m :1 ud, , B
581, , , 748788.180, 8930547.390, 210.036, 748788.180, 8930547.390, 199.536, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 3.000, 11923, b4ee097d-5610-494d-b716-553ddd3ceb20, 0.0, 132.100, 0, DVT 15 m :1 ud, , B
582, , , 748790.420, 8930545.440, 209.807, 748790.420, 8930545.440, 199.407, 0.127, 10.400, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 6.000, 11854, a6b535fa-aabc-4be5-8b4a-aefddf149b77, 0.0, 124.200, 0, DVT 15 m :1 ud, , B
583, , , 748792.020, 8930542.940, 209.625, 748792.020, 8930542.940, 199.625, 0.127, 10.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 6.000, 11766, c3149c8d-79f4-4680-ac2e-70feacd3ab29, 0.0, 127.100, 0, DVT 15 m :1 ud, , B
584, , , 748793.620, 8930540.440, 209.576, 748793.620, 8930540.440, 199.576, 0.127, 10.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 6.000, 11718, e5ff7739-559a-4a74-82ff-f00d4c7cb4b8, 0.0, 110.200, 0, DVT 15 m :1 ud, , B
585, , , 748795.230, 8930537.940, 209.836, 748795.230, 8930537.940, 199.436, 0.127, 10.400, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 9.000, 11626, 2430a038-a77b-4d33-b24c-5697ef8c6a7a, 0.0, 130.200, 0, DVT 15 m :1 ud, , B
586, , , 748796.830, 8930535.440, 209.890, 748796.830, 8930535.440, 200.090, 0.127, 9.800, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11574, fe18dfa5-cbab-4b1c-a58c-2aa359c55283, 0.0, 120.800, 0, DVT 15 m :1 ud, , B
587, , , 748798.430, 8930532.940, 209.903, 748798.430, 8930532.940, 200.703, 0.127, 9.200, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 11506, 779284ba-6de4-40af-9571-d575a04f2951, 0.0, 103.300, 0, DVT 15 m :1 ud, , B
588, , , 748800.040, 8930530.440, 209.973, 748800.040, 8930530.440, 201.273, 0.127, 8.700, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 6.000, 11432, b32ec785-b28f-4001-b2f1-eb42aef8da53, 0.0, 130.700, 0, DVT 15 m :1 ud, , 
589, , , 748801.640, 8930527.940, 209.773, 748801.640, 8930527.940, 199.973, 0.127, 9.800, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11356, 275ebf9a-d4e8-4aec-98b5-1b9492f9817e, 0.0, 107.000, 0, DVT 15 m :1 ud, , 
590, , , 748803.240, 8930525.440, 209.965, 748803.240, 8930525.440, 200.365, 0.127, 9.600, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11296, 90d4707b-3408-410e-89da-44a2983159f7, 0.0, 120.000, 0, DVT 15 m :1 ud, , 
591, , , 748804.840, 8930522.940, 210.001, 748804.840, 8930522.940, 199.401, 0.127, 10.600, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11220, f27ebcb6-19e8-4761-b9c1-fc832c5cbd50, 0.0, 112.400, 0, DVT 15 m :1 ud, , 
592, , , 748806.450, 8930520.440, 209.927, 748806.450, 8930520.440, 201.627, 0.127, 8.300, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11144, 794e00a0-3479-439a-86a7-ae05d77e8440, 0.0, 88.600, 0, DVT 15 m :1 ud, , 
593, , , 748808.050, 8930517.940, 209.974, 748808.050, 8930517.940, 198.974, 0.127, 11.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11068, 4cf0040f-61e5-489e-8847-f05faece837d, 0.0, 141.100, 0, DVT 15 m :1 ud, , 
594, , , 748809.650, 8930515.440, 210.092, 748809.650, 8930515.440, 199.892, 0.127, 10.200, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10992, 239fb1af-5b75-47f0-b160-1b4323c83d4e, 0.0, 132.500, 0, DVT 15 m :1 ud, , 
595, , , 748811.260, 8930512.940, 210.061, 748811.260, 8930512.940, 199.761, 0.127, 10.300, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10920, e0d9c74d-dabb-482d-a1c6-2ff9b202557b, 0.0, 126.500, 0, DVT 15 m :1 ud, , 
596, , , 748812.860, 8930510.440, 210.215, 748812.860, 8930510.440, 199.615, 0.127, 10.600, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10844, d1dfaede-bdef-41d4-85b1-061dccb7b7c2, 0.0, 126.700, 0, DVT 15 m :1 ud, , 
597, , , 748814.460, 8930507.940, 210.361, 748814.460, 8930507.940, 199.361, 0.127, 11.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10768, 8e4c8962-f7d5-428b-8275-62bb8522d3b4, 0.0, 143.200, 0, DVT 15 m :1 ud, , 
598, , , 748816.070, 8930505.440, 210.506, 748816.070, 8930505.440, 199.506, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10696, 47bb2f4b-4c32-4669-8a6c-9992fb1dcd2a, 0.0, 146.700, 0, DVT 15 m :1 ud, , 
599, , , 748817.670, 8930502.940, 210.656, 748817.670, 8930502.940, 200.156, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10618, 09f0fb22-4221-4dbc-b323-5e39924e7b09, 0.0, 130.300, 0, DVT 15 m :1 ud, , 
600, , , 748819.270, 8930500.440, 210.599, 748819.270, 8930500.440, 200.099, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10538, c000f6f5-1291-44f3-bc89-43111cd353f0, 0.0, 122.900, 0, DVT 15 m :1 ud, , 
601, , , 748820.870, 8930497.940, 210.817, 748820.870, 8930497.940, 199.817, 0.127, 11.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10478, f542f84f-a7bc-4001-983c-9944eccc171b, 0.0, 141.200, 0, DVT 15 m :1 ud, , 
